wof:id,sg:id
203079097,SG_48XjcgmYWQsPCUR1bgakX3_41.234473_-95.937626@1303262941
203078315,SG_5tVRarQ1LJXe0nn7454ysJ_41.249599_-95.942101@1303262941
202996109,SG_5R8Vu7Vec3rN0QXtxaOuEY_41.257599_-95.933098@1303262940
202996185,SG_7lfYMqxtfQRtP8HjZerlHb_41.258531_-95.943700@1303262940
203050447,SG_3Oj31XIJsb8a6A5IaZvrSx_41.228580_-95.976006@1303262941
203081045,SG_74Odhnu5FAbsfgghe8lGrB_41.248622_-95.942246@1303262941
337287041,SG_3gsaaiODSJLULTJZds6Wq2_41.241376_-95.967638@1303262941
203079163,SG_45JWTvrfJM8vzccaeU2JGq_41.241402_-95.924004@1303262941
203078345,SG_7SAW3LDF2QSvD7ANRXmUT3_41.234913_-95.933492@1303262941
202998007,SG_5U8qIcvQ0jWDlroaAFlH25_41.258598_-95.941101@1303262940
337287055,SG_57kSwffOplTKli43LO2vHC_41.243301_-95.985603@1303262941
202998023,SG_7MN3Lw9DtjMker2UTZdQU9_41.257198_-95.937202@1303262940
203050509,SG_0rc6bp1r4Pd9K2Amx2bY2A_41.241299_-95.975800@1303262941
203081093,SG_0iYtn9tTnGC6ooWZpRoaDD_41.233101_-95.940598@1303262941
203079219,SG_3ZMeFPUwPUEeQyfAhoGknl_41.249001_-95.931900@1303262941
203078351,SG_1NBoFAU9BKeMp6zWjuHAHp_41.245300_-95.947197@1303262941
202998035,SG_71VT94phcYwaeWOR5hQWGV_41.257198_-95.937202@1303262940
337287097,SG_1ZTm7xQnTcoChcgHeXbN7U_41.250463_-95.983903@1303262941
202999007,SG_7mS0uBKkqVic3Rhd2j1Ry9_41.259332_-95.927198@1303262940
202998081,SG_0G2kIjfffqw0ESxTkV4TJ9_41.256519_-95.931951@1303262940
203079227,SG_4vzeOyxavrJeuujT8uncwa_41.232399_-95.934402@1303262941
203050721,SG_0wc9KiyVYzdQjKbP9c4QhK_41.253590_-95.970645@1303262941
203078379,SG_6gYoqphLwPXrIjMeU6uLZl_41.229401_-95.944199@1303262941
202986187,SG_2HG1n6oigUVafh2hKEAfUe_41.165784_-95.925074@1303262940
202999033,SG_7kqHloTDYWwp2FjMaVBSl3_41.256522_-95.932404@1303262940
202998125,SG_6Tz0B4KhncdSDHfO2lNKb5_41.253356_-95.931115@1303262940
337287115,SG_69XCzeVbbNvbB2V8gkDn6W_41.242499_-95.998641@1303262941
203050735,SG_0469QLAyo8XNLFkhhGEsLG_41.241199_-95.975800@1303262941
203045483,SG_14sCOd5Dt6a8LsyiKtBKeK_41.286880_-95.982848@1303262941
203079387,SG_2LRTsuKZrrUhxWL2EfK35z_41.248086_-95.933274@1303262941
203078407,SG_1xD2YFUA8H6wopsfD7L7OT_41.235001_-95.933502@1303262941
202998263,SG_2DVYT2EZrG6RDkl39nxsdL_41.257453_-95.933211@1303262940
202987713,SG_2ploIZjTQI3J1g9CSFbvU1_41.451464_-96.491929@1303262940
203052009,SG_2BCZZyTNqrySOkY4UBWAA1_41.252552_-95.955233@1303262941
202998369,SG_7UKplTRcgJij5284EYe9td_41.256425_-95.940052@1303262940
203079801,SG_1CV56ryq9pDlNYG43mErRN_41.242826_-95.933472@1303262941
202988001,SG_3wQFsk1vPNtG4JRjqViF5X_41.105431_-96.260827@1303262940
203045531,SG_0gDspykgDGKJblIgRrO2i9_41.289700_-96.001999@1303262941
337287223,SG_3orQFj8BpY5nSBMVwcs1Hs_41.275547_-95.950731@1303262942
203052101,SG_4blqOI6b63pVaH1rKhZnPw_41.256001_-95.972229@1303262941
202999331,SG_3mHBjC93MwbZ61q3WXRiPv_41.256302_-95.947098@1303262940
202998403,SG_2ilbVDxcHApIwk0rTb56H1_41.256500_-95.938499@1303262940
203079985,SG_2jaYv7oTwyT5aMhF5uANCg_41.249901_-95.942398@1303262941
202986883,SG_0jjjC6fHDMLyXny0GmTRwF_41.433005_-96.122947@1303262940
337287279,SG_6M5pM8Mtu5OPhLWp4OqKDJ_41.214901_-96.017403@1303262942
203045539,SG_3r9TScnDYMQXCkzv85C0pe_41.286098_-96.003899@1303262941
202998493,SG_5lITKibEVxm43WFS8Sqq4O_41.259701_-95.942703@1303262940
203048345,SG_0OJVvuzjWd5NA6HMKjeUUr_41.287800_-96.004601@1303262941
337287319,SG_7h7xChmsfylkbn9htMY6K5_41.244710_-95.927300@1303262941
